id,SAMPLE_ID,FILENAME,ALT_SAMLE_ID,DATA_FROMAT,SAMPLE_TYPE,PASSAGE,SUBJECT_ID,EXPERIMENTAL_STRATEGY,PAIRED_END,CAPTURE_KIT,PLATFORM,FILESIZE,CHECKSUM,,
615dd5c665de486812597f91,HCI003_pdxo_P5_53_RNA_18587X3,8587X3_1201216_A00421_0267_BHN2TJDSXY_S3_L00_R2_001.fastq.gz,18587X3,1,3,5,HCI-003,2,2,4,2,,,,
615dd5c665de486812597f9a,HCI048_pdx_P1_XXX_RNA_18587X30,8587X30_1201216_A00421_0267_BHN2TJDSXY_S30_L00_R1_001.fastq.gz,18587X30,1,2,1,HCI-048,2,1,4,2,,,,
615dd5c665de486812597f97,HCI048_pdx_P1_XXX_RNA_18587X30,8587X30_1201216_A00421_0267_BHN2TJDSXY_S30_L00_R2_001.fastq.gz,18587X30,1,2,1,HCI-048,2,2,4,2,,,,
615dd5c665de486812597fa0,HCI049_pdx_P1_XXX_RNA_18587X31,8587X31_1201216_A00421_0267_BHN2TJDSXY_S31_L00_R1_001.fastq.gz,18587X31,1,2,1,HCI-049,2,1,4,2,,,,
615dd5c665de486812597f9d,HCI049_pdx_P1_XXX_RNA_18587X31,8587X31_1201216_A00421_0267_BHN2TJDSXY_S31_L00_R2_001.fastq.gz,18587X31,1,2,1,HCI-049,2,2,4,2,,,,
615dd5c765de486812597fa6,HCI050_pdx_P1_XXX_RNA_18587X32,8587X32_1201216_A00421_0267_BHN2TJDSXY_S32_L00_R1_001.fastq.gz,18587X32,1,2,1,HCI-050,2,1,4,2,,,,
615dd5c665de486812597fa3,HCI050_pdx_P1_XXX_RNA_18587X32,8587X32_1201216_A00421_0267_BHN2TJDSXY_S32_L00_R2_001.fastq.gz,18587X32,1,2,1,HCI-050,2,2,4,2,,,,
615dd5c765de486812597fac,HCI051_pdx_P1_XXX_RNA_18587X33,8587X33_1201216_A00421_0267_BHN2TJDSXY_S33_L00_R1_001.fastq.gz,18587X33,1,2,1,HCI-051,2,1,4,2,,,,
615dd5c765de486812597fa9,HCI051_pdx_P1_XXX_RNA_18587X33,8587X33_1201216_A00421_0267_BHN2TJDSXY_S33_L00_R2_001.fastq.gz,18587X33,1,2,1,HCI-051,2,2,4,2,,,,
615dd5c765de486812597fb2,HCI052_pdx_P1_XXX_RNA_18587X34,8587X34_1201216_A00421_0267_BHN2TJDSXY_S34_L00_R1_001.fastq.gz,18587X34,1,2,1,HCI-052,2,1,4,2,,,,
615dd5c765de486812597faf,HCI052_pdx_P1_XXX_RNA_18587X34,8587X34_1201216_A00421_0267_BHN2TJDSXY_S34_L00_R2_001.fastq.gz,18587X34,1,2,1,HCI-052,2,2,4,2,,,,
615dd5c765de486812597fb8,HCI053_pdx_P1_XXX_RNA_18587X35,8587X35_1201216_A00421_0267_BHN2TJDSXY_S35_L00_R1_001.fastq.gz,18587X35,1,2,1,HCI-053,2,1,4,2,,,,
615dd5c765de486812597fb5,HCI053_pdx_P1_XXX_RNA_18587X35,8587X35_1201216_A00421_0267_BHN2TJDSXY_S35_L00_R2_001.fastq.gz,18587X35,1,2,1,HCI-053,2,2,4,2,,,,
615dd5c865de486812597fbe,HCI054_pdx_P1_XXX_RNA_18587X36,8587X36_1201216_A00421_0267_BHN2TJDSXY_S36_L00_R1_001.fastq.gz,18587X36,1,2,1,HCI-054,2,1,4,2,,,,
615dd5c865de486812597fbb,HCI054_pdx_P1_XXX_RNA_18587X36,8587X36_1201216_A00421_0267_BHN2TJDSXY_S36_L00_R2_001.fastq.gz,18587X36,1,2,1,HCI-054,2,2,4,2,,,,
615dd5c865de486812597fd0,HCI003_pdxo_P5_251_RNA_18587X4,8587X4_1201216_A00421_0267_BHN2TJDSXY_S4_L00_R1_001.fastq.gz,18587X4,1,3,5,HCI-003,2,1,4,2,,,,
615dd5c865de486812597fcd,HCI003_pdxo_P5_251_RNA_18587X4,8587X4_1201216_A00421_0267_BHN2TJDSXY_S4_L00_R2_001.fastq.gz,18587X4,1,3,5,HCI-003,2,2,4,2,,,,
615dd5c965de486812597fdc,HCI011_pdxo_P5_285_RNA_18587X6,8587X6_1201216_A00421_0267_BHN2TJDSXY_S6_L00_R1_001.fastq.gz,18587X6,1,3,5,HCI-011,2,1,4,2,,,,
615dd5c965de486812597fd9,HCI011_pdxo_P5_285_RNA_18587X6,8587X6_1201216_A00421_0267_BHN2TJDSXY_S6_L00_R2_001.fastq.gz,18587X6,1,3,5,HCI-011,2,2,4,2,,,,
615dd5c965de486812597fe2,HCI017_pdxo_P3_61_RNA_18587X7,8587X7_1201216_A00421_0267_BHN2TJDSXY_S7_L00_R1_001.fastq.gz,18587X7,1,3,3,HCI-017,2,1,4,2,,,,
615dd5c965de486812597fdf,HCI017_pdxo_P3_61_RNA_18587X7,8587X7_1201216_A00421_0267_BHN2TJDSXY_S7_L00_R2_001.fastq.gz,18587X7,1,3,3,HCI-017,2,2,4,2,,,,
615dd5c965de486812597fe8,HCI017_pdxo_P3_190_RNA_18587X8,8587X8_1201216_A00421_0267_BHN2TJDSXY_S8_L00_R1_001.fastq.gz,18587X8,1,3,3,HCI-017,2,1,4,2,,,,
615dd5c965de486812597fe5,HCI017_pdxo_P3_190_RNA_18587X8,8587X8_1201216_A00421_0267_BHN2TJDSXY_S8_L00_R2_001.fastq.gz,18587X8,1,3,3,HCI-017,2,2,4,2,,,,
